item,value,symbol
总股本,2500481881.0,001872
流通股,1743876914.0,001872
总市值,50384709902.149994,001872
流通市值,35139119817.1,001872
行业,航运港口,001872
上市时间,19930505,001872
股票代码,836717,836717
股票简称,瑞星股份,836717
总股本,114680000.0,836717
流通股,33880000.0,836717
总市值,602070000.0,836717
流通市值,177870000.0,836717
行业,专用设备,836717
上市时间,20230703,836717
股票代码,300733,300733
股票简称,西菱动力,300733
总股本,305676280.0,300733
流通股,243756777.0,300733
总市值,2910038185.6,300733
流通市值,2320564517.04,300733
行业,汽车零部件,300733
上市时间,20180116,300733
股票代码,300762,300762
股票简称,上海瀚讯,300762
总股本,627965772.0,300762
流通股,627965772.0,300762
总市值,9193418902.08,300762
流通市值,9193418902.08,300762
行业,通信设备,300762
上市时间,20190314,300762
股票代码,300514,300514
股票简称,友讯达,300514
总股本,200000000.0,300514
流通股,155322200.0,300514
总市值,2532000000.0,300514
流通市值,1966379052.0,300514
行业,电网设备,300514
上市时间,20170426,300514
股票代码,002752,002752
股票简称,昇兴股份,002752
总股本,976918468.0,002752
流通股,976768468.0,002752
总市值,4669670277.04,002752
流通市值,4668953277.04,002752
行业,包装材料,002752
上市时间,20150422,002752
股票代码,000935,000935
股票简称,四川双马,000935
总股本,763440333.0,000935
流通股,763440333.0,000935
总市值,9039133542.72,000935
流通市值,9039133542.72,000935
行业,水泥建材,000935
上市时间,19990824,000935
股票代码,600729,600729
股票简称,重庆百货,600729
总股本,446338271.0,600729
流通股,192799458.0,600729
总市值,8632182161.14,600729
流通市值,3728741517.72,600729
行业,商业百货,600729
上市时间,19960702,600729
股票代码,300732,300732
股票简称,设研院,300732
总股本,324310993.0,300732
流通股,323740436.0,300732
总市值,2360984029.04,300732
流通市值,2356830374.08,300732
行业,工程咨询服务,300732
上市时间,20171212,300732
股票代码,300003,300003
股票简称,乐普医疗,300003
总股本,1880610558.0,300003
流通股,1616097896.0,300003
总市值,25218987582.78,300003
流通市值,21671872785.36,300003
行业,医疗器械,300003
上市时间,20091030,300003
股票代码,002738,002738
股票简称,中矿资源,002738
总股本,729811694.0,002738
流通股,720233343.0,002738
总市值,19661127036.36,002738
流通市值,19403086260.420002,002738
行业,能源金属,002738
上市时间,20141230,002738
股票代码,832145,832145
股票简称,恒合股份,832145
总股本,70550000.0,832145
流通股,44827250.0,832145
总市值,340756500.0,832145
流通市值,216515617.5,832145
行业,环保行业,832145
上市时间,20211115,832145
股票代码,603777,603777
股票简称,来伊份,603777
总股本,336559908.0,603777
流通股,335459908.0,603777
总市值,2948264794.08,603777
流通市值,2938628794.08,603777
行业,食品饮料,603777
上市时间,20161012,603777
股票代码,002505,002505
股票简称,鹏都农牧,002505
总股本,6374261088.0,002505
流通股,6374261088.0,002505
总市值,2294733991.68,002505
流通市值,2294733991.68,002505
行业,贸易行业,002505
上市时间,20101118,002505
股票代码,600031,600031
股票简称,三一重工,600031
总股本,8474978037.0,600031
流通股,8464215837.0,600031
总市值,138989639806.8,600031
流通市值,138813139726.8,600031
行业,工程机械,600031
上市时间,20030703,600031
股票代码,688350,688350
股票简称,富淼科技,688350
总股本,122150099.0,688350
流通股,122150099.0,688350
总市值,1350980094.94,688350
流通市值,1350980094.94,688350
行业,化学制品,688350
上市时间,20210128,688350
股票代码,300781,300781
股票简称,因赛集团,300781
总股本,109969792.0,300781
流通股,81102641.0,300781
总市值,5260954849.280001,300781
流通市值,3879950345.44,300781
行业,文化传媒,300781
上市时间,20190606,300781
股票代码,300002,300002
股票简称,神州泰岳,300002
总股本,1961091984.0,300002
流通股,1819194037.0,300002
总市值,16296674387.04,300002
流通市值,15117502447.470001,300002
行业,游戏,300002
上市时间,20091030,300002
股票代码,834058,834058
股票简称,华洋赛车,834058
总股本,56000000.0,834058
流通股,14042392.0,834058
总市值,902160000.0,834058
流通市值,226222935.12,834058
行业,交运设备,834058
上市时间,20230810,834058
股票代码,002432,002432
股票简称,九安医疗,002432
总股本,490149717.0,002432
流通股,449068774.0,002432
总市值,19635397663.02,002432
流通市值,17989695086.440002,002432
行业,医疗器械,002432
上市时间,20100610,002432
股票代码,000751,000751
股票简称,锌业股份,000751
总股本,1615630595.0,000751
流通股,1409868779.0,000751
总市值,4136014323.2000003,000751
流通市值,3609264074.2400002,000751
行业,有色金属,000751
上市时间,19970626,000751
股票代码,300989,300989
股票简称,蕾奥规划,300989
总股本,211716567.0,300989
流通股,95816236.0,300989
总市值,2627402596.4700003,300989
流通市值,1189079488.76,300989
行业,工程咨询服务,300989
上市时间,20210507,300989
股票代码,001324,001324
股票简称,长青科技,001324
总股本,138000000.0,001324
流通股,81653600.0,001324
总市值,2268720000.0,001324
流通市值,1342385184.0,001324
行业,交运设备,001324
上市时间,20230522,001324
股票代码,601360,601360
股票简称,三六零,601360
总股本,7145363197.0,601360
流通股,7145363197.0,601360
总市值,52518419497.95,601360
流通市值,52518419497.95,601360
行业,软件开发,601360
上市时间,20120116,601360
股票代码,600158,600158
股票简称,中体产业,600158
总股本,959513067.0,600158
流通股,959513067.0,600158
总市值,7263513917.190001,600158
流通市值,7263513917.190001,600158
行业,文化传媒,600158
上市时间,19980327,600158
股票代码,601111,601111
股票简称,中国国航,601111
总股本,16593720146.0,601111
流通股,11638109474.0,601111
总市值,122461654677.48,601111
流通市值,85889247918.12,601111
行业,航空机场,601111
上市时间,20060818,601111
股票代码,603690,603690
股票简称,至纯科技,603690
总股本,386248570.0,603690
流通股,385568170.0,603690
总市值,8856679710.1,603690
流通市值,8841078138.1,603690
行业,专用设备,603690
上市时间,20170113,603690
股票代码,002285,002285
股票简称,世联行,002285
总股本,1992829038.0,002285
流通股,1975929576.0,002285
总市值,3148669880.04,002285
流通市值,3121968730.08,002285
行业,房地产服务,002285
上市时间,20090828,002285
股票代码,002131,002131
股票简称,利欧股份,002131
总股本,6771505428.0,002131
流通股,5851236732.0,002131
总市值,9818682870.6,002131
流通市值,8484293261.4,002131
行业,互联网服务,002131
上市时间,20070427,002131
股票代码,301223,301223
股票简称,中荣股份,301223
总股本,193127560.0,301223
流通股,112015060.0,301223
总市值,2835112580.7999997,301223
流通市值,1644381080.8,301223
行业,包装材料,301223
上市时间,20221026,301223
股票代码,300731,300731
股票简称,科创新源,300731
总股本,126431804.0,300731
流通股,120150989.0,300731
总市值,1789010026.6000001,300731
流通市值,1700136494.3500001,300731
行业,橡胶制品,300731
上市时间,20171208,300731
股票代码,000930,000930
股票简称,中粮科技,000930
总股本,1864720561.0,000930
流通股,1852111676.0,000930
总市值,9342250010.609999,000930
流通市值,9279079496.76,000930
行业,农牧饲渔,000930
上市时间,19990712,000930
股票代码,301520,301520
股票简称,万邦医药,301520
总股本,66666667.0,301520
流通股,16666667.0,301520
总市值,2683333346.75,301520
流通市值,670833346.75,301520
行业,医疗服务,301520
上市时间,20230925,301520
股票代码,600037,600037
股票简称,歌华有线,600037
总股本,1391777884.0,600037
流通股,1391777884.0,600037
总市值,8127982842.559999,600037
流通市值,8127982842.559999,600037
行业,文化传媒,600037
上市时间,20010208,600037
股票代码,603004,603004
股票简称,鼎龙科技,603004
总股本,235520000.0,603004
流通股,58880000.0,603004
总市值,4196966400.0,603004
流通市值,1049241600.0,603004
行业,化学原料,603004
上市时间,20231227,603004
股票代码,300121,300121
股票简称,阳谷华泰,300121
总股本,408990345.0,300121
流通股,394453083.0,300121
总市值,3120596332.35,300121
流通市值,3009677023.29,300121
行业,橡胶制品,300121
上市时间,20100917,300121
股票代码,002835,002835
股票简称,同为股份,002835
总股本,219493931.0,002835
流通股,127283877.0,002835
总市值,3325333054.65,002835
流通市值,1928350736.55,002835
行业,计算机设备,002835
上市时间,20161228,002835
股票代码,688143,688143
股票简称,长盈通,688143
总股本,122374426.0,688143
流通股,93064769.0,688143
总市值,2315324139.92,688143
流通市值,1760785429.4800003,688143
行业,电子元件,688143
上市时间,20221212,688143
股票代码,002587,002587
股票简称,奥拓电子,002587
总股本,651544156.0,002587
流通股,515222984.0,002587
总市值,3863656845.08,002587
流通市值,3055272295.12,002587
行业,光学光电子,002587
上市时间,20110610,002587
股票代码,300220,300220
股票简称,金运激光,300220
总股本,151200000.0,300220
流通股,151019348.0,300220
总市值,1038744000.0,300220
流通市值,1037502920.76,300220
行业,电子元件,300220
上市时间,20110525,300220
股票代码,688589,688589
股票简称,力合微,688589
总股本,120657438.0,688589
流通股,120657438.0,688589
总市值,3051426607.02,688589
流通市值,3051426607.02,688589
行业,半导体,688589
上市时间,20200722,688589
股票代码,000733,000733
股票简称,振华科技,000733
总股本,554169431.0,000733
流通股,553774231.0,000733
总市值,22360736540.850002,000733
流通市值,22344790220.850002,000733
行业,电子元件,000733
上市时间,19970703,000733
股票代码,002438,002438
股票简称,江苏神通,002438
总股本,507537461.0,002438
流通股,468880667.0,002438
总市值,5334218715.11,002438
流通市值,4927935810.17,002438
行业,通用设备,002438
上市时间,20100623,002438
股票代码,688247,688247
股票简称,宣泰医药,688247
总股本,453340000.0,688247
流通股,140054600.0,688247
总市值,3839789800.0000005,688247
流通市值,1186262462.0,688247
行业,生物制品,688247
上市时间,20220825,688247
股票代码,688279,688279
股票简称,峰岹科技,688279
总股本,92363380.0,688279
流通股,55858233.0,688279
总市值,9992794082.199999,688279
流通市值,6043302228.2699995,688279
行业,半导体,688279
上市时间,20220420,688279
股票代码,605378,605378
股票简称,野马电池,605378
总股本,186676000.0,605378
流通股,186676000.0,605378
总市值,2818807600.0,605378
流通市值,2818807600.0,605378
行业,电池,605378
上市时间,20210412,605378
股票代码,603186,603186
股票简称,华正新材,603186
总股本,142011952.0,603186
流通股,142011952.0,603186
总市值,3024854577.6,603186
流通市值,3024854577.6,603186
行业,电子元件,603186
上市时间,20170103,603186
股票代码,300640,300640
股票简称,德艺文创,300640
总股本,312452427.0,300640
流通股,220660850.0,300640
总市值,1152949455.6299999,300640
流通市值,814238536.5,300640
行业,家用轻工,300640
上市时间,20170417,300640
股票代码,600252,600252
股票简称,中恒集团,600252
总股本,3451489454.0,600252
流通股,3425208704.0,600252
总市值,7593276798.8,600252
流通市值,7535459148.8,600252
行业,中药,600252
上市时间,20001130,600252
股票代码,603908,603908
股票简称,牧高笛,603908
总股本,93366000.0,603908
流通股,93366000.0,603908
总市值,1804764779.9999998,603908
流通市值,1804764779.9999998,603908
行业,纺织服装,603908
上市时间,20170307,603908
股票代码,301169,301169
股票简称,零点有数,301169
总股本,72239774.0,301169
流通股,28122128.0,301169
总市值,2299392006.42,301169
流通市值,895127334.24,301169
行业,专业服务,301169
上市时间,20211103,301169
股票代码,300413,300413
股票简称,芒果超媒,300413
总股本,1870720815.0,300413
流通股,1021699958.0,300413
总市值,37676317214.1,300413
流通市值,20577037154.12,300413
行业,文化传媒,300413
上市时间,20150121,300413
股票代码,688170,688170
股票简称,德龙激光,688170
总股本,103360000.0,688170
流通股,79615000.0,688170
总市值,2182963200.0,688170
流通市值,1681468800.0,688170
行业,专用设备,688170
上市时间,20220429,688170
股票代码,300885,300885
股票简称,海昌新材,300885
总股本,250800000.0,300885
流通股,169670700.0,300885
总市值,2026464000.0,300885
流通市值,1370939256.0,300885
行业,通用设备,300885
上市时间,20200910,300885
股票代码,603273,603273
股票简称,天元智能,603273
总股本,214313400.0,603273
流通股,53578400.0,603273
总市值,3596178852.0000005,603273
流通市值,899045552.0000001,603273
行业,专用设备,603273
上市时间,20231023,603273
股票代码,600472,600472
股票简称,包头铝业,600472
总股本,-,600472
流通股,-,600472
总市值,-,600472
流通市值,-,600472
行业,-,600472
上市时间,20050509,600472
股票代码,300722,300722
股票简称,新余国科,300722
总股本,276756480.0,300722
流通股,276756480.0,300722
总市值,5186416435.2,300722
流通市值,5186416435.2,300722
行业,航天航空,300722
上市时间,20171110,300722
股票代码,002832,002832
股票简称,比音勒芬,002832
总股本,570707084.0,002832
流通股,389418284.0,002832
总市值,12932222523.44,002832
流通市值,8824218315.44,002832
行业,纺织服装,002832
上市时间,20161223,002832
股票代码,600379,600379
股票简称,宝光股份,600379
总股本,330201564.0,600379
流通股,330201564.0,600379
总市值,2512833902.04,600379
流通市值,2512833902.04,600379
行业,电网设备,600379
上市时间,20020116,600379
股票代码,001213,001213
股票简称,中铁特货,001213
总股本,4444444444.0,001213
流通股,1044444444.0,001213
总市值,18222222220.399998,001213
流通市值,4282222220.3999996,001213
行业,物流行业,001213
上市时间,20210908,001213
股票代码,000805,000805
股票简称,*ST炎黄,000805
总股本,-,000805
流通股,-,000805
总市值,-,000805
流通市值,-,000805
行业,-,000805
上市时间,19980529,000805
股票代码,002392,002392
股票简称,北京利尔,002392
总股本,1190490839.0,002392
流通股,915365714.0,002392
总市值,3583377425.39,002392
流通市值,2755250799.14,002392
行业,装修建材,002392
上市时间,20100423,002392
股票代码,832225,832225
股票简称,利通科技,832225
总股本,126918894.0,832225
流通股,69167226.0,832225
总市值,1120693834.02,832225
流通市值,610746605.58,832225
行业,橡胶制品,832225
上市时间,20210225,832225
股票代码,300998,300998
股票简称,宁波方正,300998
总股本,137169230.0,300998
流通股,74169230.0,300998
总市值,1984838758.1000001,300998
流通市值,1073228758.1,300998
行业,汽车零部件,300998
上市时间,20210602,300998
股票代码,300576,300576
股票简称,容大感光,300576
总股本,295708699.0,300576
流通股,183530814.0,300576
总市值,11621351870.699999,300576
流通市值,7212760990.2,300576
行业,电子化学品,300576
上市时间,20161220,300576
股票代码,300458,300458
股票简称,全志科技,300458
总股本,633321332.0,300458
流通股,517772029.0,300458
总市值,16852680644.52,300458
流通市值,13777913691.69,300458
行业,半导体,300458
上市时间,20150515,300458
股票代码,600843,600843
股票简称,上工申贝,600843
总股本,713166480.0,600843
流通股,469222730.0,600843
总市值,4749688756.8,600843
流通市值,3125023381.8,600843
行业,专用设备,600843
上市时间,19940311,600843
股票代码,688122,688122
股票简称,西部超导,688122
总股本,649664497.0,688122
流通股,649664497.0,688122
总市值,23491868211.519997,688122
流通市值,23491868211.519997,688122
行业,有色金属,688122
上市时间,20190722,688122
股票代码,600021,600021
股票简称,上海电力,600021
总股本,2816743645.0,600021
流通股,2617164197.0,600021
总市值,27294245920.05,600021
流通市值,25360321068.93,600021
行业,电力行业,600021
上市时间,20031029,600021
股票代码,600602,600602
股票简称,云赛智联,600602
总股本,1367673455.0,600602
流通股,1074302990.0,600602
总市值,14469985153.9,600602
流通市值,11366125634.2,600602
行业,软件开发,600602
上市时间,19901219,600602
股票代码,600448,600448
股票简称,华纺股份,600448
总股本,629819662.0,600448
流通股,629819662.0,600448
总市值,1177762767.94,600448
流通市值,1177762767.94,600448
行业,纺织服装,600448
上市时间,20010903,600448
股票代码,003038,003038
股票简称,鑫铂股份,003038
总股本,249278485.0,003038
流通股,172449010.0,003038
总市值,3350302838.4,003038
流通市值,2317714694.4,003038
行业,有色金属,003038
上市时间,20210210,003038
股票代码,001210,001210
股票简称,金房能源,001210
总股本,130677230.0,001210
流通股,62332661.0,001210
总市值,1615170562.8,001210
流通市值,770431689.9599999,001210
行业,公用事业,001210
上市时间,20210729,001210
股票代码,301359,301359
股票简称,东南电子,301359
总股本,85840000.0,301359
流通股,26370681.0,301359
总市值,1663579200.0,301359
流通市值,511063797.78,301359
行业,电子元件,301359
上市时间,20221109,301359
股票代码,600801,600801
股票简称,华新水泥,600801
总股本,2078995649.0,600801
流通股,1344275649.0,600801
总市值,29563318128.780003,600801
流通市值,19115599728.780003,600801
行业,水泥建材,600801
上市时间,19940103,600801
股票代码,300943,300943
股票简称,春晖智控,300943
总股本,203820000.0,300943
流通股,123499475.0,300943
总市值,2021894400.0,300943
流通市值,1225114792.0,300943
行业,通用设备,300943
上市时间,20210210,300943
股票代码,603520,603520
股票简称,司太立,603520
总股本,438409881.0,603520
流通股,342514501.0,603520
总市值,4125436980.21,603520
流通市值,3223061454.41,603520
行业,化学制药,603520
上市时间,20160309,603520
股票代码,603617,603617
股票简称,君禾股份,603617
总股本,391071337.0,603617
流通股,381571337.0,603617
总市值,2178267347.09,603617
流通市值,2125352347.0900002,603617
行业,通用设备,603617
上市时间,20170703,603617
股票代码,301149,301149
股票简称,隆华新材,301149
总股本,430000018.0,301149
流通股,185161419.0,301149
总市值,3534600147.96,301149
流通市值,1522026864.18,301149
行业,化学原料,301149
上市时间,20211110,301149
股票代码,002034,002034
股票简称,旺能环境,002034
总股本,429496231.0,002034
流通股,426665443.0,002034
总市值,5437422284.46,002034
流通市值,5401584508.38,002034
行业,环保行业,002034
上市时间,20040826,002034
股票代码,003018,003018
股票简称,金富科技,003018
总股本,260000000.0,003018
流通股,132688150.0,003018
总市值,1872000000.0,003018
流通市值,955354680.0,003018
行业,塑料制品,003018
上市时间,20201106,003018
股票代码,301088,301088
股票简称,戎美股份,301088
总股本,228000000.0,301088
流通股,57750000.0,301088
总市值,2327880000.0,301088
流通市值,589627500.0,301088
行业,纺织服装,301088
上市时间,20211028,301088
股票代码,688551,688551
股票简称,科威尔,688551
总股本,83804207.0,688551
流通股,83804207.0,688551
总市值,2464681727.87,688551
流通市值,2464681727.87,688551
行业,电源设备,688551
上市时间,20200910,688551
股票代码,301507,301507
股票简称,民生健康,301507
总股本,356554330.0,301507
流通股,89138600.0,301507
总市值,4681558352.900001,301507
流通市值,1170389818.0,301507
行业,化学制药,301507
上市时间,20230905,301507
股票代码,000962,000962
股票简称,东方钽业,000962
总股本,505228262.0,000962
流通股,495652248.0,000962
总市值,5016916641.66,000962
流通市值,4921826822.639999,000962
行业,小金属,000962
上市时间,20000120,000962
股票代码,688217,688217
股票简称,睿昂基因,688217
总股本,55855896.0,688217
流通股,55855896.0,688217
总市值,1045622373.1199999,688217
流通市值,1045622373.1199999,688217
行业,医疗器械,688217
上市时间,20210517,688217
股票代码,002807,002807
股票简称,江阴银行,002807
总股本,2461392789.0,002807
流通股,2459325877.0,002807
总市值,9328678670.31,002807
流通市值,9320845073.83,002807
行业,银行,002807
上市时间,20160902,002807
股票代码,603737,603737
股票简称,三棵树,603737
总股本,527012481.0,603737
流通股,527012481.0,603737
总市值,19109472561.059998,603737
流通市值,19109472561.059998,603737
行业,装修建材,603737
上市时间,20160603,603737
股票代码,600410,600410
股票简称,华胜天成,600410
总股本,1096494683.0,600410
流通股,1096494683.0,600410
总市值,4013170539.78,600410
流通市值,4013170539.78,600410
行业,互联网服务,600410
上市时间,20040427,600410
股票代码,300136,300136
股票简称,信维通信,300136
总股本,967568638.0,300136
流通股,824567926.0,300136
总市值,18964345304.800003,300136
流通市值,16161531349.6,300136
行业,消费电子,300136
上市时间,20101105,300136
股票代码,600521,600521
股票简称,华海药业,600521
总股本,1466755454.0,600521
流通股,1466755454.0,600521
总市值,25492209790.519997,600521
流通市值,25492209790.519997,600521
行业,化学制药,600521
上市时间,20030304,600521
股票代码,688047,688047
股票简称,龙芯中科,688047
总股本,401000000.0,688047
流通股,279644729.0,688047
总市值,39434340000.0,688047
流通市值,27500262649.86,688047
行业,半导体,688047
上市时间,20220624,688047
股票代码,300119,300119
股票简称,瑞普生物,300119
总股本,466276186.0,300119
流通股,334982301.0,300119
总市值,6327367844.02,300119
流通市值,4545709824.57,300119
行业,农药兽药,300119
上市时间,20100917,300119
股票代码,600738,600738
股票简称,丽尚国潮,600738
总股本,761335236.0,600738
流通股,760666196.0,600738
总市值,2832167077.92,600738
流通市值,2829678249.1200004,600738
行业,商业百货,600738
上市时间,19960802,600738
股票代码,300144,300144
股票简称,宋城演艺,300144
总股本,2620474040.0,300144
流通股,2271880899.0,300144
总市值,20806563877.600002,300144
流通市值,18038734338.06,300144
行业,旅游酒店,300144
上市时间,20101209,300144
股票代码,002729,002729
股票简称,好利科技,002729
总股本,182969920.0,002729
流通股,175463711.0,002729
总市值,1749192435.2,002729
流通市值,1677433077.16,002729
行业,电子元件,002729
上市时间,20140912,002729
股票代码,600573,600573
股票简称,惠泉啤酒,600573
总股本,250000000.0,600573
流通股,250000000.0,600573
总市值,2342500000.0,600573
流通市值,2342500000.0,600573
行业,酿酒行业,600573
上市时间,20030226,600573
股票代码,603010,603010
股票简称,万盛股份,603010
总股本,589578593.0,603010
流通股,485272654.0,603010
总市值,5176500046.54,603010
流通市值,4260693902.12,603010
行业,化学制品,603010
上市时间,20141010,603010
股票代码,872541,872541
股票简称,铁大科技,872541
总股本,136700000.0,872541
流通股,90058684.0,872541
总市值,956900000.0,872541
流通市值,630410788.0,872541
行业,交运设备,872541
上市时间,20230310,872541
股票代码,301337,301337
股票简称,亚华电子,301337
总股本,104200000.0,301337
流通股,38823725.0,301337
总市值,2718578000.0,301337
流通市值,1012910985.25,301337
行业,软件开发,301337
上市时间,20230526,301337
股票代码,688516,688516
股票简称,奥特维,688516
总股本,314433090.0,688516
流通股,290240775.0,688516
总市值,13265932067.099998,688516
流通市值,12245258297.25,688516
行业,光伏设备,688516
上市时间,20200521,688516
股票代码,688515,688515
股票简称,裕太微-U,688515
总股本,80000000.0,688515
流通股,45772427.0,688515
总市值,5307200000.0,688515
流通市值,3036542807.1800003,688515
行业,半导体,688515
上市时间,20230210,688515
股票代码,002627,002627
股票简称,三峡旅游,002627
总股本,728159099.0,002627
流通股,698921598.0,002627
总市值,3436910947.2799997,002627
流通市值,3298909942.56,002627
行业,旅游酒店,002627
上市时间,20111103,002627
股票代码,002790,002790
股票简称,瑞尔特,002790
总股本,417872300.0,002790
流通股,260685313.0,002790
总市值,3309548616.0,002790
流通市值,2064627678.96,002790
行业,装修建材,002790
上市时间,20160308,002790
股票代码,688202,688202
股票简称,美迪西,688202
总股本,134673082.0,688202
流通股,122633634.0,688202
总市值,3910906301.2799997,688202
流通市值,3561280731.36,688202
行业,医疗服务,688202
上市时间,20191105,688202
股票代码,301193,301193
股票简称,家联科技,301193
总股本,192000054.0,301193
流通股,96240054.0,301193
总市值,2718720764.64,301193
流通市值,1362759164.64,301193
行业,塑料制品,301193
上市时间,20211209,301193
股票代码,300641,300641
股票简称,正丹股份,300641
总股本,532682322.0,300641
流通股,532599597.0,300641
总市值,13876374488.1,300641
流通市值,13874219501.85,300641
行业,化学制品,300641
上市时间,20170418,300641
股票代码,688178,688178
股票简称,万德斯,688178
总股本,85283597.0,688178
流通股,84997844.0,688178
总市值,812752679.41,688178
流通市值,810029453.3199999,688178
行业,环保行业,688178
上市时间,20200114,688178
股票代码,002130,002130
股票简称,沃尔核材,002130
总股本,1259898562.0,002130
流通股,1249149129.0,002130
总市值,18369321033.96,002130
流通市值,18212594300.82,002130
行业,非金属材料,002130
上市时间,20070420,002130
股票代码,301421,301421
股票简称,波长光电,301421
总股本,115718000.0,301421
流通股,28930000.0,301421
总市值,5305670300.0,301421
流通市值,1326440500.0,301421
行业,光学光电子,301421
上市时间,20230823,301421
股票代码,688711,688711
股票简称,宏微科技,688711
总股本,212883660.0,688711
流通股,173914822.0,688711
总市值,3350788808.4,688711
流通市值,2737419298.28,688711
行业,半导体,688711
上市时间,20210901,688711
股票代码,830946,830946
股票简称,森萱医药,830946
总股本,426918340.0,830946
流通股,426712090.0,830946
总市值,2723739009.2,830946
流通市值,2722423134.2,830946
行业,化学制药,830946
上市时间,20200727,830946
股票代码,600328,600328
股票简称,中盐化工,600328
总股本,1472224789.0,600328
流通股,1459840452.0,600328
总市值,10379184762.449999,600328
流通市值,10291875186.6,600328
行业,化学原料,600328
上市时间,20001222,600328
股票代码,300080,300080
股票简称,易成新能,300080
总股本,1873380436.0,300080
流通股,1296680215.0,300080
总市值,5170530003.36,300080
流通市值,3578837393.3999996,300080
行业,通用设备,300080
上市时间,20100625,300080
股票代码,835185,835185
股票简称,贝特瑞,835185
总股本,1116675337.0,835185
流通股,1099338670.0,835185
总市值,19776320218.27,835185
流通市值,19469287845.7,835185
行业,电池,835185
上市时间,20200727,835185
股票代码,601512,601512
股票简称,中新集团,601512
总股本,1498890000.0,601512
流通股,1498890000.0,601512
总市值,10836974700.0,601512
流通市值,10836974700.0,601512
行业,房地产开发,601512
上市时间,20191220,601512
股票代码,603123,603123
股票简称,翠微股份,603123
总股本,798736665.0,603123
流通股,652275949.0,603123
总市值,4528836890.55,603123
流通市值,3698404630.83,603123
行业,商业百货,603123
上市时间,20120503,603123
股票代码,301059,301059
股票简称,金三江,301059
总股本,231154000.0,301059
流通股,66064563.0,301059
总市值,2050335979.9999998,301059
流通市值,585992673.81,301059
行业,化学原料,301059
上市时间,20210913,301059
股票代码,603889,603889
股票简称,新澳股份,603889
总股本,730655943.0,603889
流通股,716444943.0,603889
总市值,4895394818.1,603889
流通市值,4800181118.1,603889
行业,纺织服装,603889
上市时间,20141231,603889
股票代码,603900,603900
股票简称,莱绅通灵,603900
总股本,343203840.0,603900
流通股,340473840.0,603900
总市值,1643946393.6,603900
流通市值,1630869693.6,603900
行业,珠宝首饰,603900
上市时间,20161123,603900
股票代码,600001,600001
股票简称,邯郸钢铁,600001
总股本,-,600001
流通股,-,600001
总市值,-,600001
流通市值,-,600001
行业,-,600001
上市时间,19980122,600001
股票代码,300290,300290
股票简称,荣科科技,300290
总股本,639732569.0,300290
流通股,639732569.0,300290
总市值,6589245460.700001,300290
流通市值,6589245460.700001,300290
行业,互联网服务,300290
上市时间,20120216,300290
股票代码,603855,603855
股票简称,华荣股份,603855
总股本,337559000.0,603855
流通股,330904000.0,603855
总市值,6970593349.999999,603855
流通市值,6833167600.0,603855
行业,专用设备,603855
上市时间,20170524,603855
股票代码,301186,301186
股票简称,超达装备,301186
总股本,73258456.0,301186
流通股,22100368.0,301186
总市值,2336944746.4,301186
流通市值,705001739.1999999,301186
行业,汽车零部件,301186
上市时间,20211223,301186
股票代码,601211,601211
股票简称,国泰君安,601211
总股本,8903730620.0,601211
流通股,7480322856.0,601211
总市值,125097415211.0,601211
流通市值,105098536126.8,601211
行业,证券,601211
上市时间,20150626,601211
股票代码,837663,837663
股票简称,明阳科技,837663
总股本,103200000.0,837663
流通股,30383780.0,837663
总市值,1004136000.0,837663
流通市值,295634179.40000004,837663
行业,汽车零部件,837663
上市时间,20230315,837663
股票代码,600598,600598
股票简称,北大荒,600598
总股本,1777679909.0,600598
流通股,1777679909.0,600598
总市值,23234276410.63,600598
流通市值,23234276410.63,600598
行业,农牧饲渔,600598
上市时间,20020329,600598
股票代码,002800,002800
股票简称,天顺股份,002800
总股本,152253067.0,002800
流通股,141654100.0,002800
总市值,1339826989.6000001,002800
流通市值,1246556080.0,002800
行业,物流行业,002800
上市时间,20160530,002800
股票代码,301381,301381
股票简称,赛维时代,301381
总股本,400100000.0,301381
流通股,192299000.0,301381
总市值,9174293000.0,301381
流通市值,4409416070.0,301381
行业,互联网服务,301381
上市时间,20230712,301381
股票代码,002272,002272
股票简称,川润股份,002272
总股本,484877300.0,002272
流通股,336537048.0,002272
总市值,2215889261.0,002272
流通市值,1537974309.3600001,002272
行业,工程机械,002272
上市时间,20080919,002272
股票代码,002138,002138
股票简称,顺络电子,002138
总股本,806318354.0,002138
流通股,756508622.0,002138
总市值,22875251702.98,002138
流通市值,21462149606.14,002138
行业,电子元件,002138
上市时间,20070613,002138
股票代码,000527,000527
股票简称,美的电器,000527
总股本,-,000527
流通股,-,000527
总市值,-,000527
流通市值,-,000527
行业,-,000527
上市时间,19931112,000527
股票代码,301141,301141
股票简称,中科磁业,301141
总股本,124032605.0,301141
流通股,39243788.0,301141
总市值,4119122812.05,301141
流通市值,1303286199.48,301141
行业,小金属,301141
上市时间,20230403,301141
股票代码,603950,603950
股票简称,长源东谷,603950
总股本,324130800.0,603950
流通股,324130800.0,603950
总市值,3779365128.0,603950
流通市值,3779365128.0,603950
行业,汽车零部件,603950
上市时间,20200526,603950
股票代码,688381,688381
股票简称,帝奥微,688381
总股本,252200000.0,688381
流通股,186354900.0,688381
总市值,5021302000.0,688381
流通市值,3710326059.0,688381
行业,半导体,688381
上市时间,20220823,688381
股票代码,600155,600155
股票简称,华创云信,600155
